2018/05/25-16:22:34.460000	opened log file: "/advdata/log/arm/failedtransactionslog/failedtransactions_blrocsipd101_0_87.log"
TIMESTAMP	SAK	SAK_TYPE	SESSION_ID	EVENT_TYPE	CLIENT_CONNECTION_ID	GNID	REQUEST_PROTOCOL	RESPONSE_PROTOCOL	ORIGINAL_STATUS_CODE	ORIGINAL_SUB_STATUS_CODE	FINAL_STATUS_CODE	GENERIC_STATUS_CODE	GENERIC_SUB_STATUS_CODE	ROUNDTRIP	IPAR_REQUEST_TIME	IPAR_RESPONSE_TIME	SEP_TIME
2018/05/25-16:22:56.787000	KDD7200701042	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!8385810258060687794	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	15	2	0	13
2018/05/25-16:22:57.800000	KDD7200701043	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!8584341094543589086	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	16	2	0	14
2018/05/25-16:22:58.763000	KDD440507200001011	-1	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!8372778000887151683	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:22:58.781000	KDD440507200001011_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!5452864716207527456	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	8
2018/05/25-16:22:58.791000	KDD7200701044	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!757082582235557029	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:22:59.060000	440517100081039	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!4785241633486644768	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:22:59.378000	KDD440507200001009_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!6789231992493355804	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:22:59.398000	KDD440507200001009_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!2211475525658255335	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	15	1	0	14
2018/05/25-16:22:59.421000	440507200001009	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!6825543081978054992	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:23:00.788000	KDD7200701046	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!1915018868194279227	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:23:00.795000	KDD440507200001013_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!4503312865095278285	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	12
2018/05/25-16:23:00.812000	KDD440507200001013_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!284177126270314475	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:00.838000	440507200001013	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!4709656234466522119	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:23:01.768000	KDD440507200001014	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!9180694042513701527	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:23:01.788000	KDD440507200001014_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0#@!5148203600077639075	EVENT	172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	9	2	0	7
2018/05/25-16:23:01.809000	KDD440507200001014_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!4410771149929485919	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	15	2	0	13
2018/05/25-16:23:01.840000	440507200001014	1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!1089164106290961113	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	15	2	1	12
2018/05/25-16:23:02.095000	440517100081042	1	!@#172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0#@!6712576800832629628	EVENT	172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	44	1	0	43
2018/05/25-16:23:02.894000	KDD7200701048	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!8842268246795100612	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	118	2	1	115
2018/05/25-16:23:03.061000	440517100081043	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!5520541509546828476	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:23:03.766000	KDD440507200001016	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!7425569023518668055	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:03.819000	KDD7200701049	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!21328102454242353	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	46	2	1	44
2018/05/25-16:23:04.057000	440517100081044	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!7298733486606051878	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	1	7
2018/05/25-16:23:04.765000	KDD440507200001017	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!6129893364152015669	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	9
2018/05/25-16:23:04.914000	KDD440507200001017_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!6579204441136513676	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	132	1	1	131
2018/05/25-16:23:04.960000	KDD440507200001017_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!1498771983688437745	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	41	1	0	40
2018/05/25-16:23:04.977000	440507200001017	1	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!4964347200122375191	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:05.800000	KDD440507200001018_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!2322110526193981730	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:23:05.819000	KDD7200701051	-1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!8429412799790709612	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	38	2	0	36
2018/05/25-16:23:05.840000	440507200001018	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!6680400480642061362	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:06.058000	440517100081046	1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!6585188961332124331	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:23:07.770000	KDD440507200001020	-1	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!7956913159486936703	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	8
2018/05/25-16:23:07.790000	KDD440507200001020_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!2833177386793497623	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:23:07.811000	KDD440507200001020_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!6629507406466127753	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	13	4	0	9
2018/05/25-16:23:07.830000	440507200001020	1	!@#172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0#@!3184328575526012411	EVENT	172.168.126.49:9997<<--172.168.128.51:31416&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:23:08.792000	KDD7200701054	-1	!@#172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0#@!2636486437155178357	EVENT	172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:23:08.813000	KDD440507200001021_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!3978740705002084512	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:23:08.835000	440507200001021	1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!2940443700663721963	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	8
2018/05/25-16:23:09.058000	440517100081049	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!1239553294041135522	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	0	0	10
2018/05/25-16:23:09.769000	KDD440507200001022	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!5271575611782767115	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	11
2018/05/25-16:23:10.060000	440517100081050	1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!7844606407289157768	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:23:10.724000	KDD440507200001022_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!2680897038856790599	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:23:10.743000	KDD440507200001022_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!9099836764920540752	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	9
2018/05/25-16:23:10.768000	KDD440507200001023	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!5269757771094805294	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	1	9
2018/05/25-16:23:10.790000	KDD440507200001023_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!3543967096947310987	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	1	13
2018/05/25-16:23:10.810000	KDD440507200001023_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!4631295433581265899	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	1	13
2018/05/25-16:23:10.868000	440507200001023	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!8349188483229622305	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	43	0	0	43
2018/05/25-16:23:11.081000	440517100081051	1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!3878650060060614977	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	34	1	0	33
2018/05/25-16:23:11.789000	KDD440507200001024_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!3574186393718221429	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:12.783000	KDD440507200001025	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!1352747441028312321	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	28	1	1	26
2018/05/25-16:23:12.815000	KDD7200701058	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!4289535016348462550	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	15	1	0	14
2018/05/25-16:23:12.853000	KDD440507200001025_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!1496354505693033769	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	60	2	1	57
2018/05/25-16:23:12.872000	KDD440507200001025_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!7641486682057110006	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	1	12
2018/05/25-16:23:12.893000	440507200001025	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!7524527470421434009	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:23:13.062000	440517100081053	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!449500914682802124	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	10
2018/05/25-16:23:13.441000	440507200001022	1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!3471610335380766969	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:23:13.766000	KDD440507200001026	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!5145134511179542891	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:13.784000	KDD440507200001026_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!4714023351428944796	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:23:13.789000	KDD7200701059	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!4760475963616748802	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:23:13.813000	KDD440507200001026_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!1796917912985158191	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	21	1	0	20
2018/05/25-16:23:14.122000	440517100081054	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!218602310394112519	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	72	1	0	71
2018/05/25-16:23:14.764000	KDD440507200001027	-1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!186433473124546880	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:14.806000	KDD440507200001027_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!4215768653805445901	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:23:14.824000	440507200001027	1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!6730693161517536337	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:23:15.789000	KDD7200701061	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!4610870151332988614	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	10
2018/05/25-16:23:16.787000	KDD7200701062	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!4041497785165128369	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:23:17.788000	KDD440507200001030_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!7344836608257935396	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:23:17.804000	KDD440507200001030_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!5172326367069656887	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	9
2018/05/25-16:23:17.824000	440507200001030	1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!632982810780747338	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:23:20.065000	440517100081060	1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!9033771267940397513	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:23:20.768000	KDD440507200001033	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!1004447287809006600	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:23:20.786000	KDD7200701066	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!4000272568860917902	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	8
